task,kind,partition,algorithm,seed,budget,fe,physical_calls,seconds,unique_evaluated,audit_pass,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,audit_fallbacks,model_authorized,model_fits,surrogate_predictions,stage,overrides
rgv_dev,rgv,development,harness_raw,13102,512,512,512,3.005553414000019,512,True,0.2296380106913229,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,48,64,7,2688,dev,
rgv_dev,rgv,development,mission_one_step,13101,512,512,512,1.3509119330000203,512,True,0.1747539431805382,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,0,0,dev,
rgv_g1,rgv,development,surrogate_scalar,13102,512,512,512,1.9659006069999805,512,True,0.0992415242851472,0.0218404999118475,0.0173556942249999,0.75,False,5.0,4.0,0.0218404999118475,0.0218404999203235,0.0173556942277691,0,112,7,2688,dev,
job_dev,job,development,harness,13101,512,512,512,1.858558301999949,512,True,0.0851675189106338,0.0058692059075746,0.0037391702335653,0.78125,False,31.0,32.0,0.0058692059075746,0.0058692059011833,0.0037391702264806,16,96,7,2688,dev,
job_dev,job,development,pool_random,13103,512,512,512,1.2310392900000124,512,True,0.1070105124699493,0.0053341121028953,0.0029554749056615,0.75,False,27.0,32.0,0.0053341121028953,0.005334112088847,0.0029554748971345,0,0,0,0,dev,
tour_dev,tour,development,surrogate_hvi,13101,512,512,512,1.7975447840000245,512,True,0.1197653995632564,0.0159997058925441,0.0080004157214285,0.6785714285714286,False,20.0,28.0,0.0159997058925441,0.0159997058905982,0.0080004157215941,0,112,7,2688,dev,
tour_dev,tour,development,harness,13101,512,512,512,1.789363805999983,512,True,0.1197653995632564,0.0159997058925441,0.0080004157214285,0.6785714285714286,False,20.0,28.0,0.0159997058925441,0.0159997058905982,0.0080004157215941,0,112,7,2688,dev,
rgv_dev,rgv,development,surrogate_scalar,13103,512,512,512,3.818155598999965,512,True,0.0437762972066053,0.0007394644798702,0.0042372881249999,0.75,False,4.0,4.0,0.0007394644798702,0.0007394644798237,0.0042372881355932,0,112,7,2688,dev,
tour_dev,tour,development,fast_v10,13104,512,512,512,0.2728783160000034,504,True,0.1335167247339855,0.0176840870129455,0.0091879615071428,0.6785714285714286,False,19.0,28.0,0.0176840870129455,0.0176840869963512,0.009187961495218,0,0,0,0,dev,
job_dev,job,development,harness_raw,13101,512,512,512,1.899308665999968,512,True,0.0883317387337642,0.0066737915657774,0.0032514709261073,0.71875,False,24.0,32.0,0.0066737915657774,0.0066737915552707,0.0032514709200613,0,112,7,2688,dev,
rgv_g1,rgv,development,mission_one_step,13104,512,512,512,0.8276219200000128,511,True,0.1884427428422629,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev,
job_dev,job,development,surrogate_hvi,13103,512,512,512,1.9678853149999893,512,True,0.1199694230453629,0.0190929282377089,0.0096463005249229,0.6875,False,24.0,32.0,0.0190929282377089,0.0190929282429789,0.0096463005249801,0,112,7,2688,dev,
tour_dev,tour,development,mission,13104,512,512,512,0.4914887059999273,511,True,0.090978283301132,0.0086825852338296,0.0048982581064143,0.7142857142857143,False,22.0,28.0,0.0086825852338296,0.0086825852377485,0.0048982581076198,0,0,0,0,dev,
rgv_dev,rgv,development,pool_random,13101,512,512,512,3.53305729300007,512,True,0.1023418839913411,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,0,0,dev,
tour_dev,tour,development,nsga2_harness,13102,512,512,512,2.398390245000087,512,True,0.1248786351907046,0.0059232698848018,0.00274262495,0.75,False,21.0,28.0,0.0059232698848018,0.0059232698712069,0.0027426249462272,0,112,7,2688,dev,
tour_dev,tour,development,nsga2_harness,13103,512,512,512,2.5494125250000934,512,True,0.0883653536068304,0.0124495179348488,0.0061129378107142,0.7142857142857143,False,21.0,28.0,0.0124495179348488,0.0124495179270954,0.0061129378055364,16,96,7,2688,dev,
rgv_g1,rgv,development,surrogate_hvi,13104,512,512,512,2.651416317999974,511,True,0.171146364387432,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,112,7,2688,dev,
tour_dev,tour,development,mission_one_step,13103,512,512,512,0.5676226589999942,512,True,0.1193656865025843,0.0120839197259281,0.0058820668928571,0.75,False,21.0,28.0,0.0120839197259281,0.0120839197304172,0.0058820668954744,0,0,0,0,dev,
rgv_dev,rgv,development,harness_no_uncertainty,13101,512,512,512,4.3423021280000285,512,True,0.1023418839913411,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,32,80,7,2688,dev,
job_dev,job,development,nsga2_typed,13104,512,512,512,0.1941592680000212,509,True,0.1565688183901724,0.0172454875520647,0.0090855574462209,0.65625,False,29.0,32.0,0.0172454875520647,0.0172454875491712,0.0090855574452974,0,0,0,0,dev,
rgv_g1,rgv,development,pool_random,13101,512,512,512,2.565905533999967,512,True,0.1166487891022569,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev,
rgv_g1,rgv,development,nsga2_typed,13102,512,512,512,0.2099628699999129,507,True,0.1655124043360439,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev,
tour_dev,tour,development,surrogate_hvi,13104,512,512,512,2.086934604000021,511,True,0.0900345184042703,0.0176352201812832,0.0093487891357142,0.6785714285714286,False,19.0,28.0,0.0176352201812832,0.0176352201969503,0.0093487891444019,0,112,7,2688,dev,
rgv_dev,rgv,development,mission,13104,512,512,512,1.2819338040000048,511,True,0.2179201821797834,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,0,0,dev,
tour_dev,tour,development,mission,13103,512,512,512,0.624929069000018,512,True,0.0950057981862658,0.0094963805571778,0.0050022290272603,0.6785714285714286,False,20.0,28.0,0.0094963805571778,0.0094963805567918,0.005002229033277,0,0,0,0,dev,
rgv_dev,rgv,development,pool_random,13102,512,512,512,2.742705264000051,512,True,0.2180469049773271,0.0007394644798702,0.0042372881249999,0.75,False,4.0,4.0,0.0007394644798702,0.0007394644798237,0.0042372881355932,0,0,0,0,dev,
rgv_g1,rgv,development,pool_random,13104,512,512,512,2.1853752819999954,511,True,0.1192283163428804,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev,
rgv_dev,rgv,development,nsga2_typed,13103,512,512,512,0.2314745639999955,510,True,0.0669758025784501,0.0078955723096997,0.0042372881249999,0.75,False,4.0,4.0,0.0078955723096997,0.0078955723490855,0.0042372881355932,0,0,0,0,dev,
tour_dev,tour,development,pool_random,13104,512,512,512,1.1953513270000258,511,True,0.0857925152324959,0.0082181881191709,0.0042621020821811,0.7857142857142857,False,24.0,28.0,0.0082181881191709,0.0082181881204043,0.0042621020801358,0,0,0,0,dev,
rgv_g1,rgv,development,mission_one_step,13103,512,512,512,0.9133378770000036,512,True,0.1008189952337732,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev,
rgv_dev,rgv,development,fast_v10,13103,512,512,512,0.4605580510000209,494,True,0.0291861859400717,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,0,0,dev,
rgv_g1,rgv,development,mission,13102,512,512,512,0.2901658630000838,512,True,0.1622181202289771,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev,
tour_dev,tour,development,surrogate_scalar,13101,512,512,512,2.001342036999972,512,True,0.1080197053983127,0.003211519389225,0.0025014298678571,0.7857142857142857,False,22.0,28.0,0.003211519389225,0.0032115193962855,0.0025014298725257,0,112,7,2688,dev,
rgv_dev,rgv,development,surrogate_hvi,13104,512,512,512,4.344275680999999,511,True,0.0997352716920154,0.0007394644798702,0.0042372881249999,0.75,False,4.0,4.0,0.0007394644798702,0.0007394644798237,0.0042372881355932,0,112,7,2688,dev,
tour_dev,tour,development,harness,13102,512,512,512,1.947862478999923,512,True,0.1449497988147422,0.0115732669361119,0.0061421513692807,0.6785714285714286,False,21.0,28.0,0.0115732669361119,0.011573266936405,0.0061421513641508,0,112,7,2688,dev,
job_dev,job,development,harness_raw,13104,512,512,512,1.509437450000064,511,True,0.137779546354791,0.0054549044461224,0.0035524592675773,0.71875,False,30.0,32.0,0.0054549044461224,0.005454904437011,0.0035524592600348,0,112,7,2688,dev,
rgv_dev,rgv,development,nsga2_harness,13103,512,512,512,2.911671737000006,512,True,0.0423778744500879,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,32,80,7,2688,dev,
job_dev,job,development,mission,13102,512,512,512,0.4046586089999664,512,True,0.0726588552138081,0.0024983274526674,0.000891111615625,0.84375,False,27.0,32.0,0.0024983274526674,0.00249832745648,0.0008911116161199,0,0,0,0,dev,
job_dev,job,development,mission_one_step,13102,512,512,512,0.4254506760000822,512,True,0.0805615279777092,0.006088452018046,0.0036649727187499,0.8125,False,29.0,32.0,0.006088452018046,0.0060884520187548,0.003664972719552,0,0,0,0,dev,
tour_dev,tour,development,nsga2_harness,13101,512,512,512,2.148716046999993,512,True,0.1472625655248267,0.0014174531942859,0.0013230178,0.8214285714285714,False,23.0,28.0,0.0014174531942859,0.0014174531897146,0.001323017799648,0,112,7,2688,dev,
tour_dev,tour,development,mission_one_step,13101,512,512,512,0.3017834339999581,512,True,0.1004597843025056,0.011350190009823,0.0055898204599475,0.75,False,22.0,28.0,0.011350190009823,0.0113501900015871,0.0055898204569244,0,0,0,0,dev,
rgv_g1,rgv,development,nsga2_harness,13104,512,512,512,1.764472375000082,511,True,0.1458713244590202,0.0015950926878933,0.0012675507,0.75,False,5.0,4.0,0.0015950926878933,0.0015950926908101,0.0012675507020281,0,112,7,2688,dev,
rgv_dev,rgv,development,surrogate_scalar,13104,512,512,512,4.060489659000041,511,True,0.1159295437957329,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,112,7,2688,dev,
rgv_dev,rgv,development,harness,13102,512,512,512,2.4378375400000323,512,True,0.200352235577116,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,32,80,7,2688,dev,
rgv_dev,rgv,development,harness_raw,13103,512,512,512,3.77217208400009,512,True,0.0588798592049137,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,32,80,7,2688,dev,
job_dev,job,development,fast_v10,13104,512,512,512,0.2852809439999646,509,True,0.1097609044069554,0.0032091468409928,0.0020485908031249,0.75,False,25.0,32.0,0.0032091468409928,0.0032091468348573,0.0020485907970189,0,0,0,0,dev,
rgv_dev,rgv,development,mission,13103,512,512,512,1.874267926000016,512,True,0.0279815744371594,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,0,0,dev,
rgv_g1,rgv,development,harness_no_uncertainty,13102,512,512,512,3.1661687970000685,512,True,0.0958849114766603,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,112,7,2688,dev,
tour_dev,tour,development,harness_raw,13104,512,512,512,2.3293090810000194,511,True,0.0802027052878089,0.0120928686238113,0.00590570765,0.7142857142857143,False,20.0,28.0,0.0120928686238113,0.0120928686274107,0.0059057076503022,0,112,7,2688,dev,
rgv_dev,rgv,development,harness_no_uncertainty,13103,512,512,512,4.971490236000022,512,True,0.0437947838175262,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,16,96,7,2688,dev,
rgv_g1,rgv,development,surrogate_scalar,13101,512,512,512,3.102762788000064,512,True,0.125761963509553,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,112,7,2688,dev,
rgv_dev,rgv,development,harness_no_uncertainty,13102,512,512,512,4.822434356000031,512,True,0.2099867421154687,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,16,96,7,2688,dev,
rgv_g1,rgv,development,harness_no_uncertainty,13101,512,512,512,4.206298841000034,512,True,0.1185682521122599,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,112,7,2688,dev,
rgv_dev,rgv,development,mission_one_step,13102,512,512,512,1.505804458000057,512,True,0.2119934340255194,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,0,0,dev,
rgv_g1,rgv,development,surrogate_hvi,13103,512,512,512,3.5877828430000136,512,True,0.0997760500141873,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,112,7,2688,dev,
tour_dev,tour,development,pool_random,13102,512,512,512,1.309677678000071,512,True,0.1558574479875564,0.0096581381149709,0.0048464352571428,0.6785714285714286,False,21.0,28.0,0.0096581381149709,0.0096581381078033,0.0048464352523935,0,0,0,0,dev,
rgv_dev,rgv,development,nsga2_typed,13102,512,512,512,0.2707345729999133,509,True,0.2184607665448405,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,0,0,dev2,0.0
tour_dev,tour,development,residual_strict,13101,512,512,512,1.0037644949999276,508,True,0.1103155435260406,0.0007551293853396,0.0013175280357142,0.8571428571428571,False,25.0,28.0,0.0007551293853396,0.0007551293877104,0.0013175280355984,0,0,7,2868,dev2,48.0
job_dev,job,development,residual_scalar,13102,512,512,512,1.18750179999995,511,True,0.0930813474928731,0.0037363409558422,0.0021450157422025,0.84375,False,29.0,32.0,0.0037363409558422,0.0037363409506504,0.0021450157392534,0,0,7,2771,dev2,286.0
rgv_g1,rgv,development,residual_off,13103,512,512,512,0.3135145160000547,509,True,0.0368331311545752,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev2,0.0
rgv_g1,rgv,development,residual_no_gate,13104,512,512,512,1.3272308560000283,506,True,0.1264970832370806,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2572,dev2,151.0
job_dev,job,development,residual,13103,512,512,512,1.1502236820000462,511,True,0.0848735018178585,0.001446509958053,0.000535492571875,0.90625,False,29.0,32.0,0.001446509958053,0.0014465099564024,0.0005354925699389,0,0,7,2662,dev2,35.0
rgv_dev,rgv,development,nsga2_typed,13104,512,512,512,0.2688178679999282,510,True,0.3365064311066537,0.0164829017676958,0.011071623825,0.5,False,3.0,4.0,0.0164829017676958,0.0164829017921996,0.0110716238381629,0,0,0,0,dev2,0.0
rgv_dev,rgv,development,fast_v10,13101,512,512,512,0.3796668190000218,502,True,0.1810393912789208,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,0,0,dev2,0.0
job_dev,job,development,residual_strict,13104,512,512,512,1.1835066020000795,508,True,0.0958900296229686,0.0014522792766092,0.0004919488375,0.90625,False,29.0,32.0,0.0014522792766092,0.001452279275904,0.000491948837818,0,0,7,2852,dev2,49.0
job_dev,job,development,residual_linear,13102,512,512,512,1.074264922999987,510,True,0.0902487372173672,0.003939236048134,0.001517486728125,0.8125,False,26.0,32.0,0.003939236048134,0.0039392360524329,0.0015174867293024,0,0,7,2792,dev2,50.0
tour_dev,tour,development,residual_no_gate,13103,512,512,512,1.1306967820000864,509,True,0.0928235502486431,0.0030807353513759,0.0012687651094032,0.8214285714285714,False,24.0,28.0,0.0030807353513759,0.0030807353579608,0.0012687651122651,0,0,7,2809,dev2,38.0
job_dev,job,development,fast_v10,13103,512,512,512,0.2811120919999439,508,True,0.1006445775540698,0.0055402078131411,0.002084690921875,0.78125,False,25.0,32.0,0.0055402078131411,0.0055402078062737,0.0020846909163584,0,0,0,0,dev2,0.0
job_dev,job,development,residual_random,13101,512,512,512,0.6326496229999066,511,True,0.1076290261452513,0.0068583790216877,0.0042448062475497,0.59375,False,24.0,32.0,0.0068583790216877,0.0068583790046307,0.0042448062364581,0,0,0,0,dev2,295.0
rgv_dev,rgv,development,residual_off,13104,512,512,512,0.4083462930000223,498,True,0.1092743634918188,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,0,0,dev2,0.0
job_dev,job,development,residual_trees,13104,512,512,512,1.7316103160000011,510,True,0.1186382947638339,0.0024452527861493,0.0016843342187499,0.8125,False,27.0,32.0,0.0024452527861493,0.0024452527820642,0.0016843342132795,0,0,7,2844,dev2,13.0
job_dev,job,development,residual_off,13101,512,512,512,0.2300348169999324,507,True,0.0989721100270194,0.0060746932542655,0.0028207557867674,0.71875,False,27.0,32.0,0.0060746932542655,0.0060746932471574,0.0028207557801378,0,0,0,0,dev2,0.0
rgv_dev,rgv,development,residual_linear,13101,512,512,512,1.5295974360000173,494,True,0.1810393912789208,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1988,dev2,91.0
tour_dev,tour,development,residual_random,13103,512,512,512,0.7822304830000348,507,True,0.1180967854549739,0.018579105234336,0.0095655740857142,0.6428571428571429,False,19.0,28.0,0.018579105234336,0.0185791052553514,0.0095655740963442,0,0,0,0,dev2,273.0
rgv_dev,rgv,development,residual_trees,13101,512,512,512,2.0586151570000766,502,True,0.1810393912789208,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1839,dev2,0.0
rgv_g1,rgv,development,residual_linear,13104,512,512,512,1.1365214699999342,505,True,0.1264970832370806,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2618,dev2,159.0
rgv_dev,rgv,development,residual_scalar,13101,512,512,512,2.042142861000002,489,True,0.1778966672287497,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1768,dev2,143.0
rgv_g1,rgv,development,fast_v10,13103,512,512,512,0.2995722489999934,509,True,0.0368331311545752,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev2,0.0
tour_dev,tour,development,residual_random,13102,512,512,512,0.549100242999998,512,True,0.1409878354934363,0.0029420283050402,0.0021344612415461,0.7857142857142857,False,23.0,28.0,0.0029420283050402,0.0029420283124672,0.0021344612468281,0,0,0,0,dev2,290.0
rgv_dev,rgv,development,residual_scalar,13104,512,512,512,2.0263766649999297,483,True,0.1002117492160722,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1827,dev2,147.0
rgv_g1,rgv,development,residual_scalar,13103,512,512,512,1.3293566259999352,506,True,0.0425418530250127,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2502,dev2,226.0
rgv_g1,rgv,development,residual_no_gate,13102,512,512,512,1.4356960689999596,511,True,0.0800651032651014,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2470,dev2,161.0
job_dev,job,development,nsga2_typed,13103,512,512,512,0.2192211779999979,506,True,0.1598101354954481,0.0090301879678089,0.0053255020119115,0.6875,False,26.0,32.0,0.0090301879678089,0.0090301879596748,0.0053255020032804,0,0,0,0,dev2,0.0
job_dev,job,development,residual_strict,13102,512,512,512,1.0195460499999172,510,True,0.0902487372173672,0.003939236048134,0.001517486728125,0.8125,False,26.0,32.0,0.003939236048134,0.0039392360524329,0.0015174867293024,0,0,7,2792,dev2,50.0
job_dev,job,development,residual_linear,13101,512,512,512,0.8710823530000198,510,True,0.0768928938769648,0.0023322704319269,0.000703892425,0.90625,False,29.0,32.0,0.0023322704319269,0.0023322704358058,0.0007038924260769,0,0,7,2856,dev2,52.0
