task,kind,algorithm,seed,budget,fe,physical_calls,seconds,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,overrides,extra_pure_proposals,neighbor_builds,neighbor_cache_hits,neighbor_filter_checks,model_fits,predictions,unique_evaluated
tour_new3,tour,fast_v10_codec,74502,1024,1024,1024,0.7720815539998966,0.1096702960083377,0.0014859455010348358,0.0006363946315789473,0.9473684210526315,False,18,19,0.0014859455010348358,0.0014859454983664263,0.0006363946304566791,0,0,0,0,0,0,0,942
job_new2,job,fast_v10_codec,74501,1024,1024,1024,0.5927060299998175,0.14974574359596332,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,0,0,0,0,0,0,0,998
tour_new1,tour,fast_v10_codec,74509,1024,1024,1024,0.6121644029999516,0.07876243984491124,7.1380827986700555e-06,1.2153439285714069e-05,0.9642857142857143,False,27,28,7.1380827986700555e-06,7.1380826087623795e-06,1.215343895843073e-05,0,0,0,0,0,0,0,981
rgv_new2,rgv,fast_v10_codec,74505,1024,1024,1024,0.6019876529999237,0.0716953548364532,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,0,0,0,0,0,0,0,986
tour_new1,tour,fast_v10_codec,74508,1024,1024,1024,0.5670902560000286,0.0916572030441268,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,0,0,0,0,0,0,0,999
job_new3,job,fast_v10_codec,74507,1024,1024,1024,0.6206710269998439,0.10485952036987752,0.012994405479088849,0.0036641240904761916,0.8095238095238095,False,18,21,0.012994405479088849,0.012994405492779795,0.0036641240909941262,0,0,0,0,0,0,0,966
job_new1,job,fast_v10_codec,74503,1024,1024,1024,0.8045473869999569,0.1613265710786318,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,956
job_new4,job,fast_v10_codec,74509,1024,1024,1024,0.6691211550000844,0.10766282169443955,0.009263730847068599,0.003295121237499998,0.9166666666666666,False,22,24,0.009263730847068599,0.009263730846219544,0.003163316388864938,0,0,0,0,0,0,0,927
tour_new2,tour,fast_v10_codec,74512,1024,1024,1024,0.8052134469999146,0.1366842171547997,0.00019924060431430744,0.00010420557647058823,0.9411764705882353,False,16,17,0.00019924060431430744,0.00019924060820149193,9.841637969830694e-05,0,0,0,0,0,0,0,958
job_new1,job,fast_v10_codec,74512,1024,1024,1024,0.6429908989998694,0.09114008104603605,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,970
rgv_new2,rgv,fast_v10_codec,74510,1024,1024,1024,0.6684553909999522,0.1143285956287337,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,0,0,0,0,0,0,0,992
rgv_new3,rgv,fast_v10_codec,74508,1024,1024,1024,0.8190273419997993,0.14665895589304018,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,982
job_new1,job,fast_v10_codec,74507,1024,1024,1024,0.6893196759997409,0.15487054980775056,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,951
rgv_new1,rgv,fast_v10_codec,74510,1024,1024,1024,0.5396389120001004,0.12715222232483514,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1008
tour_new3,tour,fast_v10_codec,74503,1024,1024,1024,0.7783095249997132,0.12329886957587492,0.005109707455532846,0.0028729532631578945,0.8947368421052632,False,18,19,0.005109707455532846,0.0051097074545914,0.002872953262288581,0,0,0,0,0,0,0,945
tour_new4,tour,fast_v10_codec,74503,1024,1024,1024,0.6833038680001664,0.06074206000848299,0.000394233471316182,0.0005039251258064511,0.8709677419354839,False,27,31,0.000394233471316182,0.00039423347142631234,0.0005039251236124776,0,0,0,0,0,0,0,960
rgv_new4,rgv,fast_v10_codec,74509,1024,1024,1024,0.5691684839998743,0.10267861427267447,0.005965403603257758,0.001207243457142864,0.8571428571428571,False,6,7,0.005965403603257758,0.005965403620548808,0.001207243460764586,0,0,0,0,0,0,0,1011
rgv_new2,rgv,fast_v10_codec,74507,1024,1024,1024,0.6340667330000542,0.08620271814359862,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,0,0,0,0,0,0,0,998
rgv_new2,rgv,fast_v10_codec,74506,1024,1024,1024,0.6474518609998086,0.09529779969316053,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,0,0,0,0,0,0,0,992
tour_new1,tour,fast_v10_codec,74510,1024,1024,1024,0.5817458379997333,0.10187463829820206,0.0009417319916851072,0.0008124379838507439,0.8928571428571429,False,26,28,0.0009417319916851072,0.0009417319925521727,0.000812437985583836,0,0,0,0,0,0,0,994
job_new3,job,fast_v10_codec,74510,1024,1024,1024,0.5688685519999126,0.10939602554531129,0.0006871124956982495,0.0008986238238095224,0.8571428571428571,False,19,21,0.0006871124956982495,0.0006871124908523035,0.0008986238176376446,0,0,0,0,0,0,0,981
