task,kind,algorithm,seed,budget,fe,physical_calls,seconds,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,overrides,extra_pure_proposals,neighbor_builds,neighbor_cache_hits,neighbor_filter_checks,model_fits,predictions,unique_evaluated
tour_new3,tour,nsga_local24,74502,1024,1024,1024,1.045155861000012,0.12802820722093405,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,47,0,67,703,28844,15,9966,982
rgv_new3,rgv,fast_v10,74512,1024,1024,1024,2.189238721000038,0.03787042391502265,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,984
job_new3,job,fast_v10,74507,1024,1024,1024,1.9280210480001188,0.10485952036987752,0.012994405479088849,0.0036641240904761916,0.8095238095238095,False,18,21,0.012994405479088849,0.012994405492779795,0.0036641240909941262,0,0,0,0,0,0,0,966
job_new2,job,fast_h0,74511,1024,1024,1024,1.8814572599999337,0.14260842508747862,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,49,30954,0,0,0,15,5102,1004
job_new2,job,h0,74510,1024,1024,1024,3.482050238000056,0.10214255124017509,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,56,31717,0,0,0,15,5281,989
rgv_new2,rgv,h0,74511,1024,1024,1024,4.431638380999857,0.11286112505560356,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,238,37588,0,0,0,15,4751,991
job_new3,job,local24,74505,1024,1024,1024,1.5438852010001938,0.07819848859670392,0.006888007799414371,0.002490485166666667,0.8571428571428571,False,23,21,0.006888007799414371,0.00688800778522589,0.0024904851676132056,25,0,31,750,31745,15,11313,998
rgv_new3,rgv,local24,74512,1024,1024,1024,1.7902015099998607,0.035613269540492105,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,169,0,50,701,35863,15,9288,983
tour_new3,tour,h0,74501,1024,1024,1024,5.129829434000158,0.10616470087726944,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,35,45866,0,0,0,15,3958,962
tour_new3,tour,local24_random,74502,1024,1024,1024,0.8954648339999949,0.10385930034448476,0.0007837402161700197,0.0006363946315789473,0.9473684210526315,False,19,19,0.0007837402161700197,0.0007837402179546175,0.0006363946304566791,305,0,25,737,27359,0,0,950
job_new1,job,fast_h0,74509,1024,1024,1024,2.701937419999922,0.0793455180431996,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,18,46748,0,0,0,15,3921,959
tour_new4,tour,fast_h0,74505,1024,1024,1024,2.962505946999954,0.08236701828499808,0.0005437398504466922,0.00013711910967741938,0.9354838709677419,False,29,31,0.0005437398504466922,0.0005437398444195034,0.00013711910840673598,39,39146,0,0,0,15,4592,976
rgv_new1,rgv,fast_v10,74512,1024,1024,1024,1.9870971650000229,0.05874543619307564,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1010
tour_new1,tour,nsga2_typed,74507,1024,1024,1024,1.6876923499999066,0.12562846572928182,5.250180458194511e-05,0.00013529293214285736,0.9642857142857143,False,27,28,5.250180458194511e-05,5.250180486730137e-05,0.00013529293270031273,0,0,0,0,0,0,0,987
tour_new3,tour,local24,74506,1024,1024,1024,1.4414642829999593,0.11716691145328328,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,24,0,31,754,28695,15,8000,960
job_new2,job,nsga2_typed,74504,1024,1024,1024,1.3360433150000972,0.13676409686139226,0.00043390174025801135,0.00029267986785714374,0.9285714285714286,False,26,28,0.00043390174025801135,0.00043390173603750725,0.00029267986628753455,0,0,0,0,0,0,0,998
tour_new2,tour,nsga2_typed,74508,1024,1024,1024,2.1100620559998333,0.14302325735740484,0.0002601273556582514,0.00012142490588235294,0.9411764705882353,False,16,17,0.0002601273556582514,0.00026012735681667996,0.00011467907825612337,0,0,0,0,0,0,0,977
rgv_new2,rgv,nsga2_typed,74506,1024,1024,1024,0.9626598100001047,0.08388712927230005,0.0023028055331372013,0.0009366917333333263,0.6666666666666666,False,5,6,0.0023028055331372013,0.0023028055478822944,0.0009366917415888493,0,0,0,0,0,0,0,1021
tour_new2,tour,nsga2_typed,74511,1024,1024,1024,1.663011009999991,0.1655968422617029,0.0006759574392870479,0.001136170158823529,0.8823529411764706,False,15,17,0.0006759574392870479,0.0006759574383706183,0.0010730495926222726,0,0,0,0,0,0,0,980
tour_new1,tour,fast_v10,74504,1024,1024,1024,1.5561420499998349,0.08220881166405745,0.0001391015219858212,0.00028273930357142874,0.9285714285714286,False,26,28,0.0001391015219858212,0.00013910152243232603,0.0002827393043590562,0,0,0,0,0,0,0,980
rgv_new4,rgv,nsga2_typed,74512,1024,1024,1024,1.2539827169998716,0.037045015441959456,0.0056311718055918406,0.0013947430285714388,0.5714285714285714,False,6,7,0.0056311718055918406,0.005631171786489819,0.0013947430240002698,0,0,0,0,0,0,0,1018
tour_new3,tour,nsga_local24,74504,1024,1024,1024,2.839350220999904,0.11013871002041434,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,46,0,65,714,28389,15,10123,977
job_new4,job,refit32,74504,1024,1024,1024,5.143809406999935,0.10303706000819632,0.00026922066809726244,0.0004387950208333315,0.9583333333333334,False,23,24,0.00026922066809726244,0.0002692206695362354,0.0004212432215436879,34,42401,0,0,0,30,4310,953
rgv_new1,rgv,local24_random,74501,1024,1024,1024,1.258108515999993,0.03430593008660922,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,488,0,42,730,39234,0,0,1005
job_new1,job,h0,74511,1024,1024,1024,9.0019075780001,0.057186643331742726,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,6,45530,0,0,0,15,4078,961
tour_new3,tour,fast_v10,74505,1024,1024,1024,4.473935227000084,0.12121469403020121,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,0,0,0,0,0,0,0,959
job_new1,job,local24,74501,1024,1024,1024,2.029750072999832,0.09587983828727868,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,17,0,26,733,24942,15,7253,964
job_new2,job,h0,74505,1024,1024,1024,7.456938015000105,0.11696623219146322,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,72,29996,0,0,0,15,5598,1004
rgv_new2,rgv,fast_v10,74510,1024,1024,1024,4.099416712999982,0.1143285956287337,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,0,0,0,0,0,0,0,992
tour_new1,tour,fast_v10,74511,1024,1024,1024,2.909416982000039,0.08767776040545683,0.0003660325715658001,0.00023561887499999972,0.9285714285714286,False,26,28,0.0003660325715658001,0.00036603257172329677,0.0002356188752571695,0,0,0,0,0,0,0,994
tour_new4,tour,fast_h0,74501,1024,1024,1024,4.831838916999914,0.05810120917412529,0.0,0.0,1.0,True,31,31,0.0,0.0,0.0,29,41320,0,0,0,15,4295,968
rgv_new1,rgv,local24_random,74507,1024,1024,1024,0.8815819800001918,0.07292685778286596,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,485,0,55,712,39887,0,0,1019
tour_new2,tour,refit32,74504,1024,1024,1024,5.50349885300011,0.09283010852332203,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,35,38084,0,0,0,30,4544,972
tour_new1,tour,local24_random,74512,1024,1024,1024,1.2861048530000971,0.11375423317146541,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,482,0,65,705,27807,0,0,990
rgv_new1,rgv,nsga2_typed,74512,1024,1024,1024,3.361161334999906,0.03225134233775055,0.0017087723885628081,0.0019047619,0.8,False,4,5,0.0017087723885628081,0.0017087723929064642,0.001904761904761905,0,0,0,0,0,0,0,1010
rgv_new3,rgv,fast_v10,74507,1024,1024,1024,2.6272712109998793,0.12318840579228921,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,991
rgv_new3,rgv,local24,74510,1024,1024,1024,2.0683443770001304,0.12174789267531642,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,138,0,51,716,36802,15,10756,992
job_new1,job,refit32,74511,1024,1024,1024,7.86087202900012,0.057186643331742726,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,6,45530,0,0,0,30,4078,961
tour_new4,tour,local24_random,74502,1024,1024,1024,1.2061163369999122,0.07606340061376438,0.00016655767076836952,5.4005464516129035e-05,0.967741935483871,False,30,31,0.00016655767076836952,0.0001665576713261272,5.40054646966535e-05,504,0,51,726,28701,0,0,988
rgv_new4,rgv,fast_h0,74506,1024,1024,1024,6.403364087,0.0842500722204492,0.005965403603257758,0.001207243457142864,0.8571428571428571,False,6,7,0.005965403603257758,0.005965403620548808,0.001207243460764586,191,38708,0,0,0,15,4731,998
rgv_new4,rgv,nsga2_typed,74511,1024,1024,1024,2.2819559959998514,0.16059907318496344,0.009199131863848697,0.001953156285714305,0.5714285714285714,False,5,7,0.009199131863848697,0.009199131871593309,0.0019531562874441433,0,0,0,0,0,0,0,1021
rgv_new3,rgv,fast_h0,74505,1024,1024,1024,5.70803867099994,0.09813714666769002,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,136,37340,0,0,0,15,4514,988
tour_new3,tour,h0,74507,1024,1024,1024,8.037864843999841,0.09087323116583443,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,16,46486,0,0,0,15,3838,951
rgv_new2,rgv,nsga2_typed,74510,1024,1024,1024,2.2994597279998743,0.139874379771306,0.0058330220027280645,0.0018918015833333322,0.6666666666666666,False,6,6,0.0058330220027280645,0.005833021972275318,0.0018918015792201935,0,0,0,0,0,0,0,1016
tour_new1,tour,local24,74504,1024,1024,1024,3.006579438000017,0.06542682711320554,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,50,0,39,729,30880,15,11552,999
job_new4,job,local24_random,74502,1024,1024,1024,1.9038542519999737,0.1280040678614746,0.009263730847068599,0.003295121237499998,0.9166666666666666,False,22,24,0.009263730847068599,0.009263730846219544,0.003163316388864938,408,0,44,726,24284,0,0,946
rgv_new2,rgv,fast_v10,74502,1024,1024,1024,3.2295858210000006,0.10240586306376165,0.0018025045645556387,0.00047755491666665967,0.8333333333333334,False,5,6,0.0018025045645556387,0.0018025045726244961,0.00047755491881566287,0,0,0,0,0,0,0,978
rgv_new1,rgv,local24_random,74512,1024,1024,1024,1.757073827999875,0.05840368171536307,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,420,0,42,743,39193,0,0,1003
rgv_new3,rgv,nsga_local24,74509,1024,1024,1024,2.8510578969999187,0.1507404097303834,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,226,0,106,666,41667,15,16041,1018
job_new4,job,fast_v10,74505,1024,1024,1024,3.2800900990000628,0.22363331027511418,0.009153871688379531,0.003295121237499998,0.9166666666666666,False,23,24,0.009153871688379531,0.009153871687999408,0.003163316388864938,0,0,0,0,0,0,0,970
tour_new3,tour,fast_h0,74505,1024,1024,1024,4.751588944999867,0.0933917950641098,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,23,43788,0,0,0,15,4065,960
job_new3,job,local24,74510,1024,1024,1024,3.15271493299997,0.11271861272373865,0.013293240559098012,0.0036915650095238083,0.8095238095238095,False,18,21,0.013293240559098012,0.01329324054727215,0.0036915650056557813,19,0,31,722,28231,15,9369,981
tour_new1,tour,local24,74507,1024,1024,1024,3.979705714999909,0.07374340100869511,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,43,0,42,727,30854,15,11308,1003
rgv_new4,rgv,h0,74504,1024,1024,1024,6.228944246000083,0.0960912714959786,0.0005760915736788369,0.0007633296428571428,0.8571428571428571,False,7,7,0.0005760915736788369,0.0005760915789585081,0.0007633296439067211,271,32367,0,0,0,15,5090,1000
job_new3,job,local24_random,74507,1024,1024,1024,0.798657637000133,0.11238879807242193,0.004133379187781437,0.004736446507762481,0.7142857142857143,False,20,21,0.004133379187781437,0.004133379183657782,0.004736446506626668,484,0,49,740,29655,0,0,986
job_new2,job,nsga2_typed,74509,1024,1024,1024,2.7625642729999527,0.14961988169058843,0.0033510267442841647,0.001607317217857142,0.8571428571428571,False,24,28,0.0033510267442841647,0.0033510267401809244,0.001607317216285165,0,0,0,0,0,0,0,1001
tour_new2,tour,refit32,74509,1024,1024,1024,7.553278355000202,0.07523108775160806,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,31,36143,0,0,0,30,4864,983
tour_new4,tour,nsga2_typed,74507,1024,1024,1024,2.331108270000186,0.10723682009041033,0.0017571480768131772,0.0011307207580645157,0.9354838709677419,False,30,31,0.0017571480768131772,0.0017571480762267723,0.0011307207565765555,0,0,0,0,0,0,0,980
rgv_new2,rgv,nsga2_typed,74511,1024,1024,1024,1.682866494000109,0.18543005885720315,0.0018025045645556387,0.00047755491666665967,0.8333333333333334,False,5,6,0.0018025045645556387,0.0018025045726244961,0.00047755491881566287,0,0,0,0,0,0,0,1009
rgv_new2,rgv,local24,74507,1024,1024,1024,2.4302666099999897,0.08656758196777384,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,178,0,78,671,33377,15,9953,999
rgv_new2,rgv,refit32,74510,1024,1024,1024,5.8567805999998654,0.1186400843576074,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,211,39138,0,0,0,30,4686,985
rgv_new4,rgv,fast_h0,74509,1024,1024,1024,4.792179654000165,0.10051877149187907,0.005965403603257758,0.001207243457142864,0.8571428571428571,False,6,7,0.005965403603257758,0.005965403620548808,0.001207243460764586,245,33593,0,0,0,15,5078,995
tour_new2,tour,nsga2_typed,74504,1024,1024,1024,1.9997831029997997,0.1420977864913388,0.0006915318464574048,0.0003470553882352941,0.8823529411764706,False,15,17,0.0006915318464574048,0.0006915318524701554,0.0003277745362105506,0,0,0,0,0,0,0,976
rgv_new4,rgv,local24_random,74504,1024,1024,1024,0.7662307190000774,0.10637541582482968,0.009209849826465208,0.002391328916608072,0.8571428571428571,False,7,7,0.009209849826465208,0.009209849854457651,0.002391328923699395,504,0,64,712,33181,0,0,1002
tour_new4,tour,local24,74511,1024,1024,1024,2.992829962000087,0.07186705055259428,0.0016675424809539762,0.0005120576967741936,0.9032258064516129,False,29,31,0.0016675424809539762,0.0016675424673183567,0.0005120576941034469,36,0,38,734,27051,15,9648,973
job_new4,job,h0,74509,1024,1024,1024,8.448044510000045,0.10169637407220915,0.009263730847068599,0.003295121237499998,0.9166666666666666,False,22,24,0.009263730847068599,0.009263730846219544,0.003163316388864938,30,43893,0,0,0,15,4278,935
tour_new4,tour,refit32,74512,1024,1024,1024,7.251010188999999,0.0599684059919222,0.00016146065403349204,5.4005464516129035e-05,0.967741935483871,False,31,31,0.00016146065403349204,0.00016146065416796284,5.40054646966535e-05,30,43261,0,0,0,30,4527,972
job_new2,job,fast_v10,74501,1024,1024,1024,3.1775098990001425,0.14974574359596332,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,0,0,0,0,0,0,0,998
job_new3,job,refit32,74501,1024,1024,1024,7.787561658999948,0.15359945911379513,0.012792887470086054,0.003291685328571429,0.8571428571428571,False,19,21,0.012792887470086054,0.012792887462913259,0.0032916853281615885,41,39052,0,0,0,30,4875,967
rgv_new2,rgv,fast_h0,74510,1024,1024,1024,6.554627927999945,0.11979882304081335,0.0018025045645556387,0.00047755491666665967,0.8333333333333334,False,5,6,0.0018025045645556387,0.0018025045726244961,0.00047755491881566287,246,37233,0,0,0,15,4596,981
rgv_new2,rgv,refit32,74505,1024,1024,1024,6.8427727769999365,0.0635975344728423,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,236,37253,0,0,0,30,4723,991
tour_new4,tour,nsga_local24,74505,1024,1024,1024,1.894369074999986,0.08603153291712004,0.0,0.0,1.0,True,31,31,0.0,0.0,0.0,67,0,78,698,28841,15,11100,992
rgv_new1,rgv,nsga_local24,74511,1024,1024,1024,2.9683993690000534,0.2623229579514972,0.008543861945606988,0.002504405473056643,0.8,False,5,5,0.008543861945606988,0.008543861964532521,0.002504405476783931,172,0,115,656,41776,15,16970,1019
tour_new4,tour,fast_v10,74501,1024,1024,1024,3.7241057210001145,0.061089385369787565,0.0019649713648566026,0.0006343049096774194,0.8709677419354839,False,28,31,0.0019649713648566026,0.001964971353159139,0.0006343049078283053,0,0,0,0,0,0,0,962
rgv_new3,rgv,nsga_local24,74510,1024,1024,1024,2.9090940139999475,0.15054939276709148,0.0036275695282931434,0.005,0.75,False,4,4,0.0036275695282931434,0.003627569528415964,0.005,243,0,111,648,42244,15,16505,1021
rgv_new1,rgv,h0,74507,1024,1024,1024,8.21090262100006,0.07126852569844074,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,130,25249,0,0,0,15,6110,1011
rgv_new1,rgv,local24,74501,1024,1024,1024,2.886116133999849,0.03654560812276458,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,120,0,51,710,39482,15,12335,1009
rgv_new1,rgv,local24_random,74511,1024,1024,1024,1.8977851130000545,0.09528420494326924,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,474,0,52,738,37279,0,0,1010
tour_new3,tour,local24,74501,1024,1024,1024,3.379725408000013,0.10296757511870964,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,35,0,34,734,27000,15,7652,952
rgv_new3,rgv,nsga2_typed,74511,1024,1024,1024,2.023183367999991,0.1390060109079007,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,1007
job_new2,job,refit32,74502,1024,1024,1024,5.622963859000038,0.11561141329700372,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,33,33573,0,0,0,30,5334,994
tour_new3,tour,local24_random,74501,1024,1024,1024,1.7758550060000289,0.12165955897976925,0.0014859455010348358,0.0006363946315789473,0.9473684210526315,False,18,19,0.0014859455010348358,0.0014859454983664263,0.0006363946304566791,387,0,40,732,27534,0,0,963
job_new1,job,fast_v10,74501,1024,1024,1024,5.48928259000013,0.11678559175707195,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,950
tour_new4,tour,local24,74509,1024,1024,1024,2.7789384779998727,0.0727286448160431,0.00016146065403349204,5.4005464516129035e-05,0.967741935483871,False,31,31,0.00016146065403349204,0.00016146065416796284,5.40054646966535e-05,55,0,44,718,27982,15,10394,993
rgv_new3,rgv,refit32,74502,1024,1024,1024,5.209517900000037,0.12550339099352345,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,179,29878,0,0,0,30,5468,1010
tour_new2,tour,local24,74508,1024,1024,1024,2.8026497299999846,0.07903968531107741,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,28,0,30,746,32857,15,9676,981
job_new4,job,h0,74506,1024,1024,1024,9.102091129999963,0.09569902825529245,0.0,0.0,1.0,True,24,24,0.0,0.0,0.0,26,41279,0,0,0,15,4579,971
rgv_new1,rgv,refit32,74507,1024,1024,1024,3.863799061000009,0.06984326632180066,0.008543861945606988,0.002504405473056643,0.8,False,5,5,0.008543861945606988,0.008543861964532521,0.002504405476783931,123,26013,0,0,0,30,5681,1011
rgv_new3,rgv,fast_h0,74509,1024,1024,1024,2.7249936119999347,0.134849201754159,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,164,34877,0,0,0,15,5127,996
tour_new4,tour,fast_v10,74502,1024,1024,1024,4.2700355370000125,0.07161694022407591,0.00016715124140782872,5.8242738709676954e-05,0.9354838709677419,False,29,31,0.00016715124140782872,0.0001671512418845181,5.8242738344365644e-05,0,0,0,0,0,0,0,966
tour_new1,tour,nsga_local24,74512,1024,1024,1024,1.9254330839999056,0.08824803639178734,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,74,0,67,709,27937,15,10816,978
rgv_new2,rgv,h0,74509,1024,1024,1024,8.36222338499988,0.12029080956370046,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,200,39156,0,0,0,15,4569,979
job_new3,job,nsga2_typed,74506,1024,1024,1024,3.07315619100018,0.15791044988949893,0.013008916030301547,0.0036641240904761916,0.8095238095238095,False,17,21,0.013008916030301547,0.013008916043611424,0.0036641240909941262,0,0,0,0,0,0,0,991
job_new1,job,local24,74510,1024,1024,1024,2.8092369219998545,0.12325197060539288,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,36,0,37,744,25848,15,8410,972
rgv_new3,rgv,fast_h0,74512,1024,1024,1024,5.624093501000061,0.033356115167412506,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,168,34997,0,0,0,15,4673,994
job_new2,job,nsga_local24,74509,1024,1024,1024,4.3778939480000645,0.12611631698467635,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,87,0,92,663,29682,15,12342,986
tour_new2,tour,nsga_local24,74508,1024,1024,1024,2.984599188999937,0.1070398721326418,0.0006915318464574048,0.0003470553882352941,0.8823529411764706,False,15,17,0.0006915318464574048,0.0006915318524701554,0.0003277745362105506,41,0,59,717,28297,15,10451,969
job_new3,job,local24_random,74501,1024,1024,1024,1.8216786820000834,0.19693181379783606,0.012768738534396314,0.0033344717095238102,0.8095238095238095,False,19,21,0.012768738534396314,0.012768738532204237,0.003334471709688989,529,0,69,707,28377,0,0,988
job_new4,job,nsga2_typed,74502,1024,1024,1024,3.245636063999882,0.12746508596973813,0.008994510178971337,0.0028563262166666666,0.9583333333333334,False,23,24,0.008994510178971337,0.008994510176683308,0.00274207316732125,0,0,0,0,0,0,0,979
tour_new3,tour,fast_v10,74511,1024,1024,1024,3.2477261189999354,0.10739855180459015,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,0,0,0,0,0,0,0,955
job_new1,job,refit32,74512,1024,1024,1024,8.323625856000035,0.08194647929496221,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,12,43141,0,0,0,30,4164,954
job_new4,job,refit32,74512,1024,1024,1024,3.66149921799979,0.10508378375165806,0.0,0.0,1.0,True,24,24,0.0,0.0,0.0,34,39457,0,0,0,30,4662,972
tour_new1,tour,fast_v10,74503,1024,1024,1024,5.07544126699986,0.10391775631550462,0.0040021936929767596,0.0017117609214285742,0.8571428571428571,False,25,28,0.0040021936929767596,0.004002193690463509,0.0017117609211438967,0,0,0,0,0,0,0,976
tour_new1,tour,h0,74505,1024,1024,1024,11.402529326999911,0.08132555905132312,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,44,29898,0,0,0,15,5365,1004
rgv_new1,rgv,h0,74506,1024,1024,1024,3.7589479270000083,0.09365686373381117,0.008543861945606988,0.002504405473056643,0.8,False,5,5,0.008543861945606988,0.008543861964532521,0.002504405476783931,148,25419,0,0,0,15,5916,1011
tour_new1,tour,nsga2_typed,74512,1024,1024,1024,3.8527686479999375,0.12546894978779793,0.0010990122854664546,0.0020341786150866394,0.8571428571428571,False,26,28,0.0010990122854664546,0.0010990122810994579,0.0020341786071017545,0,0,0,0,0,0,0,966
job_new3,job,refit32,74502,1024,1024,1024,6.628835674999891,0.09838367210839896,0.008574269629866717,0.002890364847619046,0.8095238095238095,False,21,21,0.008574269629866717,0.00857426961299773,0.0028903648451073984,30,38815,0,0,0,30,4694,983
job_new1,job,fast_h0,74501,1024,1024,1024,6.11420719900002,0.10542160261841313,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,10,44539,0,0,0,15,4187,944
job_new2,job,nsga_local24,74510,1024,1024,1024,2.5796959099998276,0.10831413588555594,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,68,0,73,694,28044,15,10778,980
tour_new3,tour,fast_v10,74508,1024,1024,1024,2.938963346000037,0.10635858709914296,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,0,0,0,0,0,0,0,973
rgv_new2,rgv,fast_h0,74507,1024,1024,1024,5.647102408000137,0.08470066840335319,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,189,38499,0,0,0,15,4650,979
rgv_new1,rgv,h0,74504,1024,1024,1024,10.383891243000107,0.15286865907225278,0.008543861945606988,0.002504405473056643,0.8,False,5,5,0.008543861945606988,0.008543861964532521,0.002504405476783931,150,25437,0,0,0,15,5852,1013
job_new1,job,fast_v10,74506,1024,1024,1024,3.5145150390001163,0.1220463171099306,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,959
rgv_new3,rgv,fast_h0,74510,1024,1024,1024,4.961606229999916,0.1299388395226917,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,167,36053,0,0,0,15,4799,995
tour_new1,tour,local24,74506,1024,1024,1024,3.299001037000153,0.04077635219666234,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,47,0,41,725,31471,15,11714,998
rgv_new3,rgv,nsga_local24,74508,1024,1024,1024,3.759890418000168,0.151825175681308,0.01128577186539797,0.0050000000000000044,0.75,False,4,4,0.01128577186539797,0.01128577186618282,0.0050000000000000044,246,0,112,674,40083,15,15432,1020
tour_new3,tour,refit32,74507,1024,1024,1024,8.365541869000026,0.08481774232401565,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,16,44156,0,0,0,30,4182,958
job_new1,job,nsga_local24,74512,1024,1024,1024,2.082637624000199,0.11314160474786517,0.0002447332622702951,9.882825e-05,0.95,False,19,20,0.0002447332622702951,0.00024473326843173774,9.882825248587357e-05,43,0,73,693,23817,15,9140,954
job_new3,job,fast_v10,74508,1024,1024,1024,4.415424507000125,0.12727329202274407,0.015083443762131894,0.0060981127936613885,0.7619047619047619,False,17,21,0.015083443762131894,0.015083443747381088,0.006098112786910962,0,0,0,0,0,0,0,973
rgv_new3,rgv,nsga_local24,74502,1024,1024,1024,3.0966736440000204,0.13714666247142865,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,236,0,96,668,44193,15,16911,1023
rgv_new1,rgv,h0,74508,1024,1024,1024,7.905261410000094,0.13752572107928554,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,112,27957,0,0,0,15,5593,1009
job_new3,job,fast_v10,74509,1024,1024,1024,3.304907594999804,0.10953417143929631,0.019231260735690765,0.007664817098984535,0.5714285714285714,False,18,21,0.019231260735690765,0.019231260734702105,0.0076648170929269725,0,0,0,0,0,0,0,981
rgv_new3,rgv,refit32,74512,1024,1024,1024,5.775880582999889,0.033356115167412506,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,171,39645,0,0,0,30,4464,968
job_new3,job,h0,74502,1024,1024,1024,10.51142599900004,0.09662237585462158,0.011163191867951767,0.003253102914285713,0.7619047619047619,False,19,21,0.011163191867951767,0.011163191859932186,0.0032531029102557244,31,39548,0,0,0,15,4817,990
rgv_new2,rgv,nsga_local24,74503,1024,1024,1024,3.0493065579998984,0.10646091248217679,0.0018025045645556387,0.00047755491666665967,0.8333333333333334,False,5,6,0.0018025045645556387,0.0018025045726244961,0.00047755491881566287,262,0,101,673,38769,15,15243,1016
tour_new1,tour,nsga_local24,74503,1024,1024,1024,2.3214863569999125,0.08540327476480963,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,71,0,69,701,27515,15,10511,967
rgv_new1,rgv,nsga_local24,74503,1024,1024,1024,2.980214369999885,0.15980783521706043,0.008543861945606988,0.002504405473056643,0.8,False,5,5,0.008543861945606988,0.008543861964532521,0.002504405476783931,179,0,107,658,41530,15,16123,1017
